PMID,url,journal,pub_year,ia_last_seen
25183486,http://www.cs.tau.ac.il/<|>bchor/StringGraph/,Bioinformatics,2014,#N/A
25189781,http://github.com/StoreyLab/subSeq/,Bioinformatics,2014,2015
25359891,http://www.cs.utexas.edu/users/phylo/software/sepp/tipp-submission/,Bioinformatics,2014,2015
25371479,http://costalab.org/wp/odin,Bioinformatics,2014,2015
25398610,http://splitmem.sourceforge.net,Bioinformatics,2014,#N/A
24994890,http://bhanot.biomaps.rutgers.edu/wiki/AMG-sc2-code.zip,Bioinformatics,2015,2015
24994890,http://github.com/uci-igb/improver2013,Bioinformatics,2015,#N/A
25024289,http://biolinksig.org/proceedings-online/,Bioinformatics,2015,2016
25061067,http://people.cs.clemson.edu/<|>luofeng/sbv.rar,Bioinformatics,2015,#N/A
25150249,http://bioinformaticsprb.med.wayne.edu?p=50,Bioinformatics,2015,#N/A
25150249,http://goo.gl/hJny3h,Bioinformatics,2015,#N/A
25152231,http://bhanot.biomaps.rutgers.edu/wiki/codes_SC3_Predicting_GeneSets.zip,Bioinformatics,2015,2015
25173419,http://sourceforge.net/projects/rpore/,Bioinformatics,2015,2015
25178459,http://sourceforge.net/projects/virtools/?source=directory,Bioinformatics,2015,#N/A
25178461,http://genplay.einstein.yu.edu,Bioinformatics,2015,2016
25183488,http://life.bsc.es/pid/ccharppi,Bioinformatics,2015,2016
25183489,http://www.ball-project.org/ballaxy,Bioinformatics,2015,2016
25189778,http://pcingola.github.io/BigDataScript,Bioinformatics,2015,2016
25189780,http://www.cs.tut.fi/%7ehakkin22/jumpdet/,Bioinformatics,2015,#N/A
25189782,http://mygoblet.org/training-portal,Bioinformatics,2015,2016
25192741,http://balestra.csb.pitt.edu/,Bioinformatics,2015,2016
25192742,http://www.cs.toronto.edu/<|>wkc/SignalSpider,Bioinformatics,2015,2015
25192743,http://cran.r-project.org/web/packages/DESnowball,Bioinformatics,2015,#N/A
25192743,http://bioinfo.mc.vanderbilt.edu/DESnowball/,Bioinformatics,2015,#N/A
25212755,http://github.com/RBVI/cddApp,Bioinformatics,2015,#N/A
25212755,http://www.rbvi.ucsf.edu/cytoscape,Bioinformatics,2015,2015
25217575,http://glycomics.ccrc.uga.edu/eurocarb/,Bioinformatics,2015,#N/A
25223640,http://code.google.com/p/jamm-peak-finder,Bioinformatics,2015,#N/A
25231908,http://lin.uestc.edu.cn/server/pseknc,Bioinformatics,2015,#N/A
25236461,http://github.com/Ensembl/ensembl-rest,Bioinformatics,2015,#N/A
25236461,http://rest.ensembl.org,Bioinformatics,2015,2016
25236462,http://bioinfo.ncu.edu.cn/SubPhos.aspx,Bioinformatics,2015,2016
25236464,http://icb.helmholtz-muenchen.de/ramona,Bioinformatics,2015,#N/A
25246429,http://bioconductor.org/packages/release/bioc/html/Rcpi.html,Bioinformatics,2015,2015
25246430,http://phasetank.sourceforge.net/,Bioinformatics,2015,#N/A
25246432,http://mobidb.bio.unipd.it/lsd,Bioinformatics,2015,#N/A
25252779,http://www.pip-db.org,Bioinformatics,2015,2016
25252780,http://tarshish.md.biu.ac.il/<|>samsona,Bioinformatics,2015,#N/A
25252781,http://metainter.meb.uni-bonn.de,Bioinformatics,2015,2016
25256572,http://cals.arizona.edu/<|>anling/software.htm,Bioinformatics,2015,2014
25256573,http://bis.zju.edu.cn/MTide,Bioinformatics,2015,2015
25260699,http://www.genepi-regensburg.de/easystrata,Bioinformatics,2015,#N/A
25260700,http://www-huber.embl.de/HTSeq,Bioinformatics,2015,2015
25262152,http://enlight.usc.edu,Bioinformatics,2015,2016
25262154,http://joey711.github.io/shiny-phyloseq/,Bioinformatics,2015,2015
25266224,http://sigma.omicsbio.org,Bioinformatics,2015,#N/A
25266225,http://genomics.wpi.edu/glad/,Bioinformatics,2015,2015
25266226,http://www.pitt.edu/<|>mchikina/BIRRA/,Bioinformatics,2015,#N/A
25270639,http://epigenomics.snu.ac.kr/biovlab_mmia_ngs/,Bioinformatics,2015,2015
25273102,http://bitbucket.org/hgvs/hgvs/,Bioinformatics,2015,2014
25273103,http://bibiserv.cebitec.uni-bielefeld.de/rnashapesstudio,Bioinformatics,2015,2015
25273104,http://cran.r-project.org/web/packages/WhopGenome/,Bioinformatics,2015,#N/A
25273105,http://lbgi.fr/orthoinspector,Bioinformatics,2015,#N/A
25273106,http://patricbrc.org,Bioinformatics,2015,2016
25273107,http://www.introni.it/ExportAid/ExportAid.html,Bioinformatics,2015,#N/A
25273109,http://apps.cytoscape.org/apps/kddn,Bioinformatics,2015,2015
25273111,http://kiharalab.org/pfp_esg.php,Bioinformatics,2015,2015
25273111,http://kiharalab.org/web/esg.php,Bioinformatics,2015,2016
25273111,http://kiharalab.org/web/pfp.php,Bioinformatics,2015,2016
25282641,http://csse.szu.edu.cn/staff/zhuzx/CompMap/,Bioinformatics,2015,2015
25286919,http://users.minet.uni-jena.de/<|>m3kach/ASBIG/ASBIG.zip,Bioinformatics,2015,#N/A
25286920,http://cran.r-project.org/web/packages/plsRcox/index.html,Bioinformatics,2015,2015
25294922,http://www.ncbi.nlm.nih.gov/CBBresearch/Yu/logoddslogo/index.html,Bioinformatics,2015,2015
25297067,http://www.omix-visualization.com,Bioinformatics,2015,2016
25297069,http://genomequebec.mcgill.ca/exomeai,Bioinformatics,2015,2015
25301849,http://www.bioinformatik.uni-frankfurt.de,Bioinformatics,2015,2016
25301850,http://www.pdbbind-cn.org/,Bioinformatics,2015,2016
25304777,http://www.biocomputing.it/tabhu,Bioinformatics,2015,#N/A
25304778,http://www.comgen.pl/whub,Bioinformatics,2015,2015
25304780,http://bioinfo.seu.edu.cn/Ehapp/,Bioinformatics,2015,2014
25304781,http://bioinf.scmb.uq.edu.au/phosphopick,Bioinformatics,2015,#N/A
25316677,http://www.broadinstitute.org/mpg/snpsnap/,Bioinformatics,2015,2015
25319962,http://avigailtaylor.github.io/gntat14,Bioinformatics,2015,#N/A
25322835,http://msv.kobic.re.kr,Bioinformatics,2015,2016
25322838,http://bioinfo.au.tsinghua.edu.cn/dragen/,Bioinformatics,2015,#N/A
25322839,http://info.mcmaster.ca/yifei/FuncPatch,Bioinformatics,2015,#N/A
25332376,http://www.biodata.gr/dautobase,Bioinformatics,2015,2015
25336501,http://cssb.biology.gatech.edu/LIGSIFT,Bioinformatics,2015,2015
25338718,http://sourceforge.net/projects/ngopt,Bioinformatics,2015,2015
25338719,http://www.csbio.sjtu.edu.cn/bioinf/MACOED/,Bioinformatics,2015,#N/A
25338720,http://genome.sph.umich.edu/wiki/Minimac2,Bioinformatics,2015,2015
25338722,http://waggawagga.motorprotein.de,Bioinformatics,2015,2015
25342065,http://bowhan.github.io/piPipes/,Bioinformatics,2015,2016
25344496,http://mplab.sci.univr.it/plugins/mpgs/index.html,Bioinformatics,2015,#N/A
25344497,http://sbb.cellfinder.org,Bioinformatics,2015,2016
25344498,http://www.ebi.ac.uk/ena/data/view/ERP000565,Bioinformatics,2015,#N/A
25344500,http://www.engr.uconn.edu/<|>ywu/STELLS.html,Bioinformatics,2015,2015
25344501,http://www.stanford.edu/<|>iochoa/iDoComp.html,Bioinformatics,2015,#N/A
25348211,http://www.bsc.es/SEABED,Bioinformatics,2015,2015
25348212,http://genome.ucsc.edu/license/,Bioinformatics,2015,2016
25348213,http://quantitativeproteomics.org/diana,Bioinformatics,2015,#N/A
25348214,http://www.ebi.ac.uk/chembl/research/ppdms/pfam_maps,Bioinformatics,2015,2015
25348215,http://wmbedmands.github.io/MetMSLine/,Bioinformatics,2015,2015
25355786,http://webpsn.hpc.unimore.it,Bioinformatics,2015,#N/A
25355788,http://www.cazy.org/PULDB/index.php,Bioinformatics,2015,#N/A
25355790,http://www.ibisc.fr/en/logiciels_arobas,Bioinformatics,2015,#N/A
25359887,http://www.github.com/princelab/lipid_classifier,Bioinformatics,2015,#N/A
25359888,http://kiharalab.org/patchsurfer2.0/,Bioinformatics,2015,2015
25359889,http://alan.cs.gsu.edu/NGS/?q=content/pooling,Bioinformatics,2015,#N/A
25359890,http://gillislab.cshl.edu/supplements/,Bioinformatics,2015,#N/A
25359893,http://biomecis.uta.edu/epistasis,Bioinformatics,2015,2015
25359894,http://jnpopgen.org/,Bioinformatics,2015,2016
25359895,http://bioinf.eva.mpg.de/deml/,Bioinformatics,2015,#N/A
25378466,http://master.bioconductor.org/packages/devel/bioc/html/flowDensity.html,Bioinformatics,2015,#N/A
25380957,http://mbb.univ-montp2.fr/MBB/download_sources/16__TERA,Bioinformatics,2015,2015
25380958,http://bioinformatics.mdanderson.org/MOAR,Bioinformatics,2015,#N/A
25380958,http://r-forge.r-project.org/projects/supercurve/,Bioinformatics,2015,2014
25380959,http://people.tuebingen.mpg.de/mueller-lab,Bioinformatics,2015,#N/A
25380960,http://intside.irbbarcelona.org/,Bioinformatics,2015,2015
25380961,http://www.lcqb.upmc.fr/ulysses,Bioinformatics,2015,2015
25380962,http://www.cl.cam.ac.uk/<|>mam211/,Bioinformatics,2015,2015
25388145,http://www.glycoinfo.org/GlycoRDF/,Bioinformatics,2015,#N/A
25388146,http://www.muscleproject.org,Bioinformatics,2015,2015
25388147,http://bioinfo.protres.ru/foldhandedness,Bioinformatics,2015,#N/A
25388149,http://github.com/py-merp/py-merp,Bioinformatics,2015,#N/A
25388149,http://py-merp.github.io,Bioinformatics,2015,2016
25388150,http://algbio.cs.uni-duesseldorf.de/software/,Bioinformatics,2015,#N/A
25391398,http://mspc.bii.a-star.edu.sg/minhn/rclick.html,Bioinformatics,2015,2015
25391400,http://zhoulab.usc.edu/Hi-Corrector/,Bioinformatics,2015,#N/A
25398609,http://www.uniprot.org/uniref,Bioinformatics,2015,2016
25398609,http://www.uniprot.org/blast/,Bioinformatics,2015,#N/A
25398612,http://bp.scitec.kobe-u.ac.jp/m-path/aa/,Bioinformatics,2015,2015
25398613,http://sourceforge.net/projects/viquas/,Bioinformatics,2015,#N/A
25398614,http://www.moseslab.csb.utoronto.ca/louis-f/,Bioinformatics,2015,2015
25399027,http://mimicme.uwaterloo.ca,Bioinformatics,2015,#N/A
25399028,http://www.theosysbio.bio.ic.ac.uk/resources/sysbions/,Bioinformatics,2015,2016
25399029,http://www.csd.uwo.ca/<|>ilie/E-MEM/,Bioinformatics,2015,#N/A
25406327,http://www-rcf.usc.edu/<|>liangche/software.html,Bioinformatics,2015,#N/A
25406328,http://hci.iwr.uni-heidelberg.de/MIP/Research/tracking/,Bioinformatics,2015,2015
25411327,http://swami.wustl.edu/xenosite,Bioinformatics,2015,#N/A
25411328,http://micblab.iim.ac.cn/Download/,Bioinformatics,2015,#N/A
25411329,http://www.cl.cam.ac.uk/<|>dk427/bio14info.html,Bioinformatics,2015,2015
25411330,http://web.engr.illinois.edu/<|>mkim158/HyDRA.zip,Bioinformatics,2015,#N/A
25414360,http://crispr.dbcls.jp/,Bioinformatics,2015,2016
25414362,http://www.csbio.sjtu.edu.cn/bioinf/SemiBiomarker/,Bioinformatics,2015,#N/A
25414364,http://protein.bio.unipd.it/victor/,Bioinformatics,2015,#N/A
25414365,http://fraenkel.mit.edu/samnetweb,Bioinformatics,2015,#N/A
25414366,http://ssbd.qbic.riken.jp/bdml/,Bioinformatics,2015,#N/A
25416747,http://biostatistics.csmc.edu/mlrr/,Bioinformatics,2015,#N/A
25416749,http://imagejdocu.tudor.lu/doku.php?id=plugin:stacks:nuclear_analysis_plugin:start,Bioinformatics,2015,#N/A
25417202,http://cdfd.org.in/labpages/computational_biology_datasets.html,Bioinformatics,2015,2015
25417203,http://tyolab.northwestern.edu/tools/,Bioinformatics,2015,2015
25417204,http://bioinformatics.mdc-berlin.de/genomation,Bioinformatics,2015,2016
25417205,http://www.bioconductor.org/packages/release/bioc/html/QuasR.html,Bioinformatics,2015,2015
25422051,http://tree.bio.ed.ac.uk/software/beast/,Bioinformatics,2015,2015
25422051,http://www.indriid.com,Bioinformatics,2015,2016
25422051,http://www.indriid.com/dissectinbeast.html,Bioinformatics,2015,#N/A
25429060,http://mht.mis.nchu.edu.tw/moodle/course/view.php?id=7,Bioinformatics,2015,#N/A
25429062,http://luciphor2.sourceforge.net,Bioinformatics,2015,#N/A
25431328,http://ctglab.nl/people/sophie_van_der_sluis,Bioinformatics,2015,#N/A
25431328,http://statgenpro.psychiatry.hku.hk/limx/kgg/download.php,Bioinformatics,2015,2015
25431329,http://pathwaynet.princeton.edu,Bioinformatics,2015,2015
25431330,http://www.snipa.org/,Bioinformatics,2015,2016
25431331,http://bioinf.cs.ucl.ac.uk/downloads/MetaPSICOV,Bioinformatics,2015,#N/A
25431331,http://bioinf.cs.ucl.ac.uk/MetaPSICOV,Bioinformatics,2015,2015
25432166,http://www.bi.cs.titech.ac.jp/ghostz/,Bioinformatics,2015,#N/A
25432167,http://www.ofranlab.org/PEASE,Bioinformatics,2015,2016
25433696,http://mcm.h-its.org/ligdig,Bioinformatics,2015,2015
25433697,http://www.cs.tau.ac.il/<|>tamirtul/Chimera/download.htm,Bioinformatics,2015,#N/A
25433698,http://www.neurogenetics.biozentrum.uni-wuerzburg.de/en/project/services/lipidpro/,Bioinformatics,2015,#N/A
25433699,http://fastforward.sys-bio.net/,Bioinformatics,2015,2015
25434742,http://www.motorprotein.de/genepainter,Bioinformatics,2015,2015
25480371,http://sourceforge.net/p/adaptivespt,Bioinformatics,2015,#N/A
25480373,http://genome.sph.umich.edu/wiki/MEAGA,Bioinformatics,2015,#N/A
25480375,http://github.com/piquelab/QuASAR,Bioinformatics,2015,2015
25480376,http://sb.cs.cmu.edu/smarts/,Bioinformatics,2015,2015
25480377,http://wanglab.pcbi.upenn.edu/hippie/,Bioinformatics,2015,2015
25480378,http://bioinfo.sls.kyushu-u.ac.jp/genomecons/,Bioinformatics,2015,#N/A
25481006,http://compbio.mit.edu/treefix-dtl/,Bioinformatics,2015,2015
25481007,http://github.com/jwintersinger/kablammo,Bioinformatics,2015,#N/A
25481007,http://kablammo.wasmuthlab.org,Bioinformatics,2015,2015
25481008,http://www.bioconductor.org/packages/devel/bioc/html/flowCL.html,Bioinformatics,2015,#N/A
25481009,http://goo.gl/M4lJKH,Bioinformatics,2015,#N/A
25492406,http://ibsquare.be/sephiroth,Bioinformatics,2015,#N/A
25504847,http://github.com/evolbioinf/andi/,Bioinformatics,2015,#N/A
25504848,http://bioinformatics.hitsz.edu.cn/repDNA/,Bioinformatics,2015,#N/A
25504849,http://mptheory.scienze.univr.it,Bioinformatics,2015,2015
25505085,http://comp-sysbio.org/miR_Path/,Bioinformatics,2015,#N/A
25505087,http://github.com/sysbio-bioinf/sputnik,Bioinformatics,2015,#N/A
25505088,http://www.mpibpc.mpg.de/106144/software,Bioinformatics,2015,#N/A
25505090,http://3Dmol.csb.pitt.edu,Bioinformatics,2015,2016
25505091,http://code.google.com/p/jepeg/,Bioinformatics,2015,2016
25505092,http://www.nmrfam.wisc.edu/nmrfam-sparky-distribution.htm,Bioinformatics,2015,2015
25505093,http://www.dixa-fp7.eu,Bioinformatics,2015,2016
25505094,http://biojava.org,Bioinformatics,2015,2016
25505094,http://github.com/biojava/biojava,Bioinformatics,2015,#N/A
25505095,http://epock.bitbucket.org,Bioinformatics,2015,2015
25515756,http://prodata.swmed.edu/LocNES,Bioinformatics,2015,#N/A
25524895,http://bioinform.github.io/varsim,Bioinformatics,2015,2015
25524896,http://www.hiv.lanl.gov/content/sequence/PRIMER_DESIGN/primer_design.html,Bioinformatics,2015,2016
25527095,http://www.netgestalt.org,Bioinformatics,2015,2016
25527096,http://apps.cytoscape.org/apps/cynitoolbox,Bioinformatics,2015,2015
25527097,http://cdvist.utk.edu,Bioinformatics,2015,2015
25527098,http://hulab.ucf.edu/research/projects/miRNA/miRModule,Bioinformatics,2015,2015
25527831,http://workflow4metabolomics.org,Bioinformatics,2015,2016
25527833,http://www.microrna.gr/mirpub/,Bioinformatics,2015,#N/A
25535242,http://www.molnac.unisa.it/BioTools/consrank/,Bioinformatics,2015,#N/A
25535244,http://bioinformatics.ust.hk/PBOOST.zip,Bioinformatics,2015,2016
25536965,http://mace.sookmyung.ac.kr/,Bioinformatics,2015,#N/A
25536966,http://sun.aei.polsl.pl/orcom,Bioinformatics,2015,2014
25540182,http://haddock4.sfsu.edu/qdrec2/,Bioinformatics,2015,2015
25540182,http://tintin.sfsu.edu/projects/phenotypicAssays.html,Bioinformatics,2015,2015
25540183,http://rbvi.ucsf.edu/chimera/download.html,Bioinformatics,2015,2016
25540184,http://www.australianprostatecentre.org/research/software/jcircos,Bioinformatics,2015,2016
25540185,http://uproc.gobics.de/,Bioinformatics,2015,2016
25540186,http://www.bioinsilico.org/PIPRED,Bioinformatics,2015,2015
25542927,http://c2s2.yale.edu/software/modSaRa,Bioinformatics,2015,2016
25550326,http://PRSice.info,Bioinformatics,2015,2016
25568279,http://www.structbioinfor.org/Lab/GlycoMine/,Bioinformatics,2015,2016
25568280,http://anm.csb.pitt.edu,Bioinformatics,2015,2015
25568283,http://sourceforge.net/projects/citup/,Bioinformatics,2015,#N/A
25573916,http://homepages.inf.ed.ac.uk/vhuynht/software.html,Bioinformatics,2015,2015
25573917,http://pvaas.sourceforge.net/,Bioinformatics,2015,#N/A
25573922,http://www.biostat.wisc.edu/kendzior/MADGiC/,Bioinformatics,2015,#N/A
25577435,http://apps.cytoscape.org/apps/enviz,Bioinformatics,2015,2015
25577435,http://www.agilent.com/labs/research/compbio/enviz/,Bioinformatics,2015,#N/A
25583118,http://bmi.xmu.edu.cn/paspa,Bioinformatics,2015,#N/A
25583120,http://daweb.ism.ac.jp/yoshidalab/motif,Bioinformatics,2015,#N/A
25583121,http://www.pitt.edu/<|>mchikina/CellCODE/,Bioinformatics,2015,#N/A
25586515,http://www.soyomics.com/qtlminer/,Bioinformatics,2015,#N/A
25600944,http://bioconductor.org/packages/release/bioc/html/FGNet.html,Bioinformatics,2015,2015
25600945,http://waltzdb.switchlab.org,Bioinformatics,2015,2016
25609791,http://sgjlab.org/empirical-go/,Bioinformatics,2015,2016
25609792,http://cran.rproject.org/web/packages/GrammR/,Bioinformatics,2015,#N/A
25609792,http://www.stat.osu.edu/<|>statgen/SOFTWARE/GrammR/,Bioinformatics,2015,#N/A
25609797,http://bio-nets.doc.ic.ac.uk/goCCA.zip,Bioinformatics,2015,#N/A
25609798,http://sun.aei.polsl.pl/kmc,Bioinformatics,2015,2015
25617412,http://cyprules.cmdm.tw/,Bioinformatics,2015,2015
25617412,http://cyprules.cmdm.tw/sources/sources.rar,Bioinformatics,2015,#N/A
25617413,http://www.biocomputing.it/3uss_server,Bioinformatics,2015,2015
25617414,http://www.msu.edu/%7Ejinchen/DynamicFilter,Bioinformatics,2015,#N/A
25617415,http://www.bioconductor.org/packages/release/bioc/html/ASSIGN.html,Bioinformatics,2015,2016
25618864,http://bioinfolab.stx.hk/midp/,Bioinformatics,2015,#N/A
25619994,http://environments.hcmr.gr,Bioinformatics,2015,2016
25619995,http://physics.bu.edu/<|>pankajm/BIACode,Bioinformatics,2015,#N/A
25619996,http://cran.r-project.org/package=protr,Bioinformatics,2015,#N/A
25619996,http://protrweb.scbdd.com/,Bioinformatics,2015,2016
25630378,http://izhbannikov.github.io/MetAmp/,Bioinformatics,2015,#N/A
25637556,http://rampart.readthedocs.org/en/latest,Bioinformatics,2015,2015
25637557,http://genie.weizmann.ac.il/pubs/GenoExp/,Bioinformatics,2015,2015
25637558,http://sourceforge.net/p/bayesevidence/home/Home/,Bioinformatics,2015,#N/A
25637559,http://nex.autosome.ru/nex/NetExplore.htm,Bioinformatics,2015,#N/A
25637559,http://line.bioinfolab.net/nex/NetExplore.htm,Bioinformatics,2015,2016
25637560,http://sulab.scripps.edu/omicspipe,Bioinformatics,2015,#N/A
25637562,http://www.chibi.ubc.ca/morf/,Bioinformatics,2015,2014
25638808,http://cran.r-project.org/web/packages/timma/,Bioinformatics,2015,#N/A
25638809,http://identifiers.org/services/sparql,Bioinformatics,2015,2016
25638810,http://www.bprc.ac.cn/space,Bioinformatics,2015,#N/A
25638812,http://kappa-sequence-search.sourceforge.net,Bioinformatics,2015,#N/A
25638814,http://treschgroup.de/Genealogies.html,Bioinformatics,2015,#N/A
25638815,http://github.com/gui11aume/starcode,Bioinformatics,2015,#N/A
25644269,http://bioconductor.org/packages/release/bioc/html/ClassifyR.html,Bioinformatics,2015,2016
25644270,http://webclu.bio.wzw.tum.de/expitope,Bioinformatics,2015,#N/A
25644271,http://sestaton.github.io/Transposome,Bioinformatics,2015,#N/A
25649616,http://www.bioinformatics.deib.polimi.it/GMQL/,Bioinformatics,2015,2015
25649618,http://polymarker.tgac.ac.uk,Bioinformatics,2015,#N/A
25649619,http://staff.ustc.edu.cn/<|>liangzhi/mfasd/,Bioinformatics,2015,2015
25649620,http://www.seqan.de/projects/herbarium,Bioinformatics,2015,2015
25649621,http://github.com/joewandy/peak-grouping-alignment,Bioinformatics,2015,#N/A
25649622,http://www.cs.cmu.edu/<|>ckingsf/software/pathenc/,Bioinformatics,2015,2015
25653249,http://ekhidna.biocenter.helsinki.fi/pannzer,Bioinformatics,2015,2015
25661541,http://whiteboard-class.sourceforge.net/,Bioinformatics,2015,#N/A
25667546,http://sm.nwsuaf.edu.cn/lsp/predc.php,Bioinformatics,2015,2014
25667547,http://funl.org,Bioinformatics,2015,#N/A
25677125,http://www.bioconductor.org/packages/release/bioc/html/DOSE.html,Bioinformatics,2015,2015
25677126,http://most.ccib.rutgers.edu/,Bioinformatics,2015,2015
25681254,http://mysbfiles.stonybrook.edu/<|>xuefenwang/software.html,Bioinformatics,2015,2015
25682067,http://www.mobywat.com,Bioinformatics,2015,2016
25682068,http://web1.sph.emory.edu/users/hwu30/software/ChIPComp.html,Bioinformatics,2015,2015
25686636,http://bisque.ece.ucsb.edu/data_service/dataset/6566968,Bioinformatics,2015,#N/A
25686636,http://bisque.ece.ucsb.edu/client_service/view?resource=,Bioinformatics,2015,#N/A
25686637,http://www.dddc.ac.cn/tarpred,Bioinformatics,2015,#N/A
25691443,http://pattilab.wustl.edu/FragPred,Bioinformatics,2015,#N/A
25697819,http://rest.thegpm.org/1,Bioinformatics,2015,#N/A
25697819,http://wiki.thegpm.org/wiki/GPMDB_REST,Bioinformatics,2015,2016
25697820,http://www.open-bio.org/wiki/Sambamba.Sambamba,Bioinformatics,2015,#N/A
25697821,http://swami.wustl.edu/xregion,Bioinformatics,2015,#N/A
25777527,http://www.way2drug.com/SOMP,Bioinformatics,2015,2016
25805722,http://bioinfo.uncc.edu/SNNCliq,Bioinformatics,2015,2015
25964657,http://www.ebi.ac.uk/chembl/admesarfari,Bioinformatics,2015,2016
26072472,http://sourceforge.net/projects/msprogene/,Bioinformatics,2015,2016
26072473,http://sysbio.rnet.missouri.edu/multicom_cluster/human/,Bioinformatics,2015,#N/A
26072475,http://www.cbrc.kaust.edu.sa/prosta/,Bioinformatics,2015,#N/A
26072479,http://acgt.cs.tau.ac.il/twigs/,Bioinformatics,2015,2015
26072480,http://www.nd.edu/<|>cone/DG,Bioinformatics,2015,2015
26072483,http://research.mssm.edu/tulab/software/irafnet.html,Bioinformatics,2015,2015
26072486,http://admis.fudan.edu.cn/negative-cpi/,Bioinformatics,2015,#N/A
26072488,http://www.bsse.ethz.ch/mlcb/research/bioinformatics-and-computational-biology/sis.html,Bioinformatics,2015,2016
26072489,http://discovery.informatics.iupui.edu/PAGER/,Bioinformatics,2015,2015
26072492,http://sfu-compbio.github.io/cypiripi,Bioinformatics,2015,#N/A
26072495,http://www.lussierlab.net/publications/N-of-1-pathways,Bioinformatics,2015,2015
26072497,http://www.bsse.ethz.ch/mlcb/research/bioinformatics-and-computational-biology/co-training.html,Bioinformatics,2015,2015
26072498,http://homepage.tudelft.nl/53a60/resources/FERAL/FERAL.zip,Bioinformatics,2015,#N/A
26072499,http://cbio.ensmp.fr/<|>aschoenauer/motiw.html,Bioinformatics,2015,#N/A
26072500,http://lcbb.epfl.ch/softwares/coser,Bioinformatics,2015,#N/A
26072505,http://www.eecis.udel.edu/<|>compbio/mdloc,Bioinformatics,2015,#N/A
26072508,http://www.cs.utexas.edu/<|>phylo/datasets/astral2/,Bioinformatics,2015,#N/A
26072509,http://bioinf.spbau.ru/igtools,Bioinformatics,2015,#N/A
26072512,http://www.cs.colostate.edu/seq/,Bioinformatics,2015,#N/A
26072513,http://www.helmholtz-muenchen.de/fileadmin/ICB/software/inferenceSnapshot.zip,Bioinformatics,2015,#N/A
26072514,http://slicembler.cs.ucr.edu/,Bioinformatics,2015,2015
26072515,http://go.warwick.ac.uk/systemsbiology/software/,Bioinformatics,2015,#N/A
21383909,http://bicmku.in:8081/glaucoma,Bioinformation,2011,#N/A
21383910,http://glee.ist.unomaha.edu/seqmat,Bioinformation,2011,2013
21383924,http://antibiotics.toku-e.com/,Bioinformation,2011,2016
21423723,http://www.swmd.co.in,Bioinformation,2011,2016
21423892,http://www.rajasekaran.net.in/tools/carbana.html,Bioinformation,2011,2014
21464840,http://biomedinformri.org/calp/,Bioinformation,2011,#N/A
21464845,http://www.snp.mirworks.in,Bioinformation,2011,2012
21464846,http://cran.r-project.org/web/packages/pkDACLASS/index.html,Bioinformation,2011,2012
21544171,http://booly.ucsd.edu/alias,Bioinformation,2011,2014
21544173,http://metagenomics.atc.tcs.com/binning/ProViDE/,Bioinformation,2011,2015
21572886,http://www.hccbif.info/index.htm,Bioinformation,2011,2012
21572887,http://www.actrec.gov.in/OCDB/index.htm,Bioinformation,2011,2015
21584189,http://type3pks.in/tsvm/pks3,Bioinformation,2011,2014
21584190,http://www.trimslabs.com/database/hypodb/index.html,Bioinformation,2011,2014
21584191,http://www.bicjbtdrc-mgims.in/MTB-PCDB/,Bioinformation,2011,2014
21738316,http://www.cro-m.eu/CytReD/,Bioinformation,2011,2015
21738332,http://www.bioinfogbpuat/mapk_OWN_1/,Bioinformation,2011,#N/A
21738333,http://ccbb.jnu.ac.in/OntoVisT.html,Bioinformation,2011,#N/A
21769196,http://www.vpdb.bicpu.edu.in,Bioinformation,2011,2016
21887013,http://www.research-bioinformatics.in,Bioinformation,2011,2014
21887016,http://bio2server.bioinfo.uni-plovdiv.bg/miRTour/,Bioinformation,2011,2012
21904425,http://www.bioinformatics.org/sspred,Bioinformation,2011,2011
21904427,http://www.mediafire.com/FengLi/2DGelsoftware,Bioinformation,2011,#N/A
21904428,http://www.tnaugenomics.com/biogenbase/casava.php,Bioinformation,2011,#N/A
21904429,http://mpgdb.ibioinformatics.org/mpgdb.php,Bioinformation,2011,2014
21904437,http://code.google.com/p/valfold/,Bioinformation,2011,2015
21904438,http://bioinfopresidencycollegekolkata.edu.in/antagomirs.html,Bioinformation,2011,2011
21904439,http://www.ijbcb.org/DEB/php/onlinetool.php,Bioinformation,2011,2016
21938212,http://115.111.90.196/ridsdb/index.php,Bioinformation,2011,2014
21938213,http://bmi.icmr.org.in/DDTRP,Bioinformation,2011,#N/A
21976864,http://www.pharm.kobegakuin.ac.jp/Ëœakaho/english_top.html,Bioinformation,2011,#N/A
22102771,http://www.inbiosis.ukm.my/eudbase/,Bioinformation,2011,2010
22125386,http://www.bfluenza.info,Bioinformation,2011,2012
22125388,http://www.grl.shizuoka.ac.jp/Ëœthoriike/HGT-Gen.html,Bioinformation,2011,#N/A
22355226,http://birg3.fbb.utm.my/proteinsms,Bioinformation,2011,2013
22355227,http://bioinf.iiit.ac.in/IGIPT/,Bioinformation,2011,2014
22355228,http://www5.esu.edu/cpsc/bioinfo/software/EGID,Bioinformation,2011,2014
22355238,http://www.bioinformation.net/007/paul.xls,Bioinformation,2011,2014
22359433,http://www.biodenzdatabase.in,Bioinformation,2012,2014
22359434,http://www.bioingenios.ira.cinvestav.mx:81/Joomla/,Bioinformation,2012,2013
22359444,http://www.kubic.nic.in/ectomychorhiza,Bioinformation,2012,#N/A
